STATE,RURALITY,MARITAL_STATUS,NUM_DEPENDENTS,INCOME_BAND,HEM
VIC,METRO,1,9,103000,1565
VIC,METRO,1,10,103000,1677
VIC,METRO,1,0,129000,634
VIC,METRO,1,1,129000,743
VIC,METRO,1,2,129000,855
VIC,METRO,1,3,129000,967
VIC,METRO,1,4,129000,1079
VIC,METRO,1,5,129000,1191
VIC,METRO,1,6,129000,1302
VIC,METRO,1,7,129000,1414
VIC,METRO,1,8,129000,1526
VIC,METRO,1,9,129000,1638
VIC,METRO,1,10,129000,1750
VIC,METRO,1,0,155000,715
VIC,METRO,1,1,155000,826
VIC,METRO,1,2,155000,937
VIC,METRO,1,3,155000,1049
VIC,METRO,1,4,155000,1160
VIC,METRO,1,5,155000,1272
VIC,METRO,1,6,155000,1383
VIC,METRO,1,7,155000,1495
VIC,METRO,1,8,155000,1606
VIC,METRO,1,9,155000,1718
VIC,METRO,1,10,155000,1829
VIC,METRO,1,0,180000,762
VIC,METRO,1,1,180000,874
VIC,METRO,1,2,180000,985
VIC,METRO,1,3,180000,1097
VIC,METRO,1,4,180000,1208
VIC,METRO,1,5,180000,1319
VIC,METRO,1,6,180000,1430
VIC,METRO,1,7,180000,1542
VIC,METRO,1,8,180000,1653
VIC,METRO,1,9,180000,1764
VIC,METRO,1,10,180000,1875
VIC,METRO,1,0,206000,827
VIC,METRO,1,1,206000,940
VIC,METRO,1,2,206000,1051
VIC,METRO,1,3,206000,1162
VIC,METRO,1,4,206000,1273
VIC,METRO,1,5,206000,1384
VIC,METRO,1,6,206000,1495
VIC,METRO,1,7,206000,1606
VIC,METRO,1,8,206000,1717
VIC,METRO,1,9,206000,1828
VIC,METRO,1,10,206000,1939
VIC,METRO,1,0,258000,941
VIC,METRO,1,1,258000,1056
VIC,METRO,1,2,258000,1167
VIC,METRO,1,3,258000,1277
VIC,METRO,1,4,258000,1387
VIC,METRO,1,5,258000,1498
VIC,METRO,1,6,258000,1608
VIC,METRO,1,7,258000,1719
VIC,METRO,1,8,258000,1829
VIC,METRO,1,9,258000,1940
VIC,METRO,1,10,258000,2050
VIC,METRO,1,0,322000,1111
VIC,METRO,1,1,322000,1230
VIC,METRO,1,2,322000,1340
VIC,METRO,1,3,322000,1449
VIC,METRO,1,4,322000,1559
VIC,METRO,1,5,322000,1668
VIC,METRO,1,6,322000,1778
VIC,METRO,1,7,322000,1888
VIC,METRO,1,8,322000,1997
VIC,METRO,1,9,322000,2107
VIC,METRO,1,10,322000,2217
VIC,METRO,1,0,386000,1132
VIC,METRO,1,1,386000,1252
VIC,METRO,1,2,386000,1361
VIC,METRO,1,3,386000,1471
VIC,METRO,1,4,386000,1580
VIC,METRO,1,5,386000,1690
VIC,METRO,1,6,386000,1799
VIC,METRO,1,7,386000,1909
VIC,METRO,1,8,386000,2018
VIC,METRO,1,9,386000,2128
VIC,METRO,1,10,386000,2237
VIC,METRO,1,0,644000,1132
VIC,METRO,1,1,644000,1252
VIC,METRO,1,2,644000,1361
VIC,METRO,1,3,644000,1471
VIC,METRO,1,4,644000,1580
VIC,METRO,1,5,644000,1690
VIC,METRO,1,6,644000,1799
VIC,METRO,1,7,644000,1909
VIC,METRO,1,8,644000,2018
VIC,METRO,1,9,644000,2128
VIC,METRO,1,10,644000,2237
VIC,METRO,2,0,0,602
VIC,METRO,2,1,0,696
VIC,METRO,2,2,0,776
VIC,METRO,2,3,0,872
VIC,METRO,2,4,0,968
VIC,METRO,2,5,0,1064
VIC,METRO,2,6,0,1161
VIC,METRO,2,7,0,1257
VIC,METRO,2,8,0,1353
VIC,METRO,2,9,0,1449
VIC,METRO,2,10,0,1545
VIC,METRO,2,0,26000,602
VIC,METRO,2,1,26000,696
VIC,METRO,2,2,26000,776
VIC,METRO,2,3,26000,872
VIC,METRO,2,4,26000,968
VIC,METRO,2,5,26000,1064
VIC,METRO,2,6,26000,1161
VIC,METRO,2,7,26000,1257
VIC,METRO,2,8,26000,1353
VIC,METRO,2,9,26000,1449
VIC,METRO,2,10,26000,1545
VIC,METRO,2,0,39000,617
VIC,METRO,2,1,39000,696
VIC,METRO,2,2,39000,776
VIC,METRO,2,3,39000,872
VIC,METRO,2,4,39000,968
VIC,METRO,2,5,39000,1064
VIC,METRO,2,6,39000,1161
VIC,METRO,2,7,39000,1257
VIC,METRO,2,8,39000,1353
VIC,METRO,2,9,39000,1449
VIC,METRO,2,10,39000,1545
VIC,METRO,2,0,52000,645
VIC,METRO,2,1,52000,724
VIC,METRO,2,2,52000,804
VIC,METRO,2,3,52000,872
VIC,METRO,2,4,52000,940
VIC,METRO,2,5,52000,1008
VIC,METRO,2,6,52000,1076
VIC,METRO,2,7,52000,1144
VIC,METRO,2,8,52000,1212
VIC,METRO,2,9,52000,1279
VIC,METRO,2,10,52000,1347
VIC,METRO,2,0,64000,685
VIC,METRO,2,1,64000,764
VIC,METRO,2,2,64000,844
VIC,METRO,2,3,64000,912
VIC,METRO,2,4,64000,979
VIC,METRO,2,5,64000,1047
VIC,METRO,2,6,64000,1115
VIC,METRO,2,7,64000,1183
VIC,METRO,2,8,64000,1250
VIC,METRO,2,9,64000,1318
VIC,METRO,2,10,64000,1386
VIC,METRO,2,0,77000,744
VIC,METRO,2,1,77000,823
VIC,METRO,2,2,77000,903
VIC,METRO,2,3,77000,971
VIC,METRO,2,4,77000,1038
VIC,METRO,2,5,77000,1106
VIC,METRO,2,6,77000,1173
VIC,METRO,2,7,77000,1241
VIC,METRO,2,8,77000,1308
VIC,METRO,2,9,77000,1376
VIC,METRO,2,10,77000,1443
VIC,METRO,2,0,103000,831
VIC,METRO,2,1,103000,910
VIC,METRO,2,2,103000,991
VIC,METRO,2,3,103000,1058
VIC,METRO,2,4,103000,1125
VIC,METRO,2,5,103000,1192
VIC,METRO,2,6,103000,1259
VIC,METRO,2,7,103000,1326
VIC,METRO,2,8,103000,1393
VIC,METRO,2,9,103000,1461
VIC,METRO,2,10,103000,1528
VIC,METRO,2,0,129000,905
VIC,METRO,2,1,129000,984
VIC,METRO,2,2,129000,1066
VIC,METRO,2,3,129000,1132
VIC,METRO,2,4,129000,1199
VIC,METRO,2,5,129000,1266
VIC,METRO,2,6,129000,1333
VIC,METRO,2,7,129000,1400
VIC,METRO,2,8,129000,1467
VIC,METRO,2,9,129000,1533
VIC,METRO,2,10,129000,1600
VIC,METRO,2,0,155000,986
VIC,METRO,2,1,155000,1065
VIC,METRO,2,2,155000,1147
VIC,METRO,2,3,155000,1214
VIC,METRO,2,4,155000,1280
VIC,METRO,2,5,155000,1347
VIC,METRO,2,6,155000,1413
VIC,METRO,2,7,155000,1480
VIC,METRO,2,8,155000,1546
VIC,METRO,2,9,155000,1613
VIC,METRO,2,10,155000,1679
VIC,METRO,2,0,180000,1034
VIC,METRO,2,1,180000,1112
VIC,METRO,2,2,180000,1195
VIC,METRO,2,3,180000,1261
VIC,METRO,2,4,180000,1327
VIC,METRO,2,5,180000,1394
VIC,METRO,2,6,180000,1460
VIC,METRO,2,7,180000,1526
VIC,METRO,2,8,180000,1593
VIC,METRO,2,9,180000,1659
VIC,METRO,2,10,180000,1725
VIC,METRO,2,0,206000,1099
VIC,METRO,2,1,206000,1177
VIC,METRO,2,2,206000,1260
VIC,METRO,2,3,206000,1326
VIC,METRO,2,4,206000,1392
VIC,METRO,2,5,206000,1458
VIC,METRO,2,6,206000,1524
VIC,METRO,2,7,206000,1590
VIC,METRO,2,8,206000,1656
VIC,METRO,2,9,206000,1722
VIC,METRO,2,10,206000,1788
VIC,METRO,2,0,258000,1212
VIC,METRO,2,1,258000,1290
VIC,METRO,2,2,258000,1374
VIC,METRO,2,3,258000,1439
VIC,METRO,2,4,258000,1505
VIC,METRO,2,5,258000,1571
VIC,METRO,2,6,258000,1636
VIC,METRO,2,7,258000,1702
VIC,METRO,2,8,258000,1768
VIC,METRO,2,9,258000,1833
VIC,METRO,2,10,258000,1899
VIC,METRO,2,0,322000,1383
VIC,METRO,2,1,322000,1460
VIC,METRO,2,2,322000,1544
VIC,METRO,2,3,322000,1609
VIC,METRO,2,4,322000,1674
VIC,METRO,2,5,322000,1739
VIC,METRO,2,6,322000,1804
VIC,METRO,2,7,322000,1869
VIC,METRO,2,8,322000,1934
VIC,METRO,2,9,322000,1999
VIC,METRO,2,10,322000,2064
VIC,METRO,2,0,386000,1404
VIC,METRO,2,1,386000,1481
VIC,METRO,2,2,386000,1566
VIC,METRO,2,3,386000,1631
VIC,METRO,2,4,386000,1696
VIC,METRO,2,5,386000,1760
VIC,METRO,2,6,386000,1825
VIC,METRO,2,7,386000,1890
VIC,METRO,2,8,386000,1955
VIC,METRO,2,9,386000,2020
VIC,METRO,2,10,386000,2085
VIC,METRO,2,0,644000,1404
VIC,METRO,2,1,644000,1481
VIC,METRO,2,2,644000,1566
VIC,METRO,2,3,644000,1631
VIC,METRO,2,4,644000,1696
VIC,METRO,2,5,644000,1760
VIC,METRO,2,6,644000,1825
VIC,METRO,2,7,644000,1890
VIC,METRO,2,8,644000,1955
VIC,METRO,2,9,644000,2020
VIC,METRO,2,10,644000,2085
VIC,NONMETRO,1,0,0,355
VIC,NONMETRO,1,1,0,475
VIC,NONMETRO,1,2,0,588
VIC,NONMETRO,1,3,0,716
VIC,NONMETRO,1,4,0,844
VIC,NONMETRO,1,5,0,972
VIC,NONMETRO,1,6,0,1099
VIC,NONMETRO,1,7,0,1227
VIC,NONMETRO,1,8,0,1355
VIC,NONMETRO,1,9,0,1483
VIC,NONMETRO,1,10,0,1610
VIC,NONMETRO,1,0,26000,371
VIC,NONMETRO,1,1,26000,475
VIC,NONMETRO,1,2,26000,588
VIC,NONMETRO,1,3,26000,716
VIC,NONMETRO,1,4,26000,844
VIC,NONMETRO,1,5,26000,972
VIC,NONMETRO,1,6,26000,1099
VIC,NONMETRO,1,7,26000,1227
VIC,NONMETRO,1,8,26000,1355
VIC,NONMETRO,1,9,26000,1483
VIC,NONMETRO,1,10,26000,1610
VIC,NONMETRO,1,0,39000,386
VIC,NONMETRO,1,1,39000,490
VIC,NONMETRO,1,2,39000,603
VIC,NONMETRO,1,3,39000,716
VIC,NONMETRO,1,4,39000,829
VIC,NONMETRO,1,5,39000,942
VIC,NONMETRO,1,6,39000,1055
VIC,NONMETRO,1,7,39000,1168
VIC,NONMETRO,1,8,39000,1281
VIC,NONMETRO,1,9,39000,1394
VIC,NONMETRO,1,10,39000,1507
VIC,NONMETRO,1,0,52000,414
VIC,NONMETRO,1,1,52000,519
VIC,NONMETRO,1,2,52000,632
VIC,NONMETRO,1,3,52000,744
VIC,NONMETRO,1,4,52000,857
VIC,NONMETRO,1,5,52000,970
VIC,NONMETRO,1,6,52000,1083
VIC,NONMETRO,1,7,52000,1196
VIC,NONMETRO,1,8,52000,1309
VIC,NONMETRO,1,9,52000,1422
VIC,NONMETRO,1,10,52000,1535
VIC,NONMETRO,1,0,64000,453
VIC,NONMETRO,1,1,64000,559
VIC,NONMETRO,1,2,64000,672
VIC,NONMETRO,1,3,64000,784
VIC,NONMETRO,1,4,64000,897
VIC,NONMETRO,1,5,64000,1010
VIC,NONMETRO,1,6,64000,1122
VIC,NONMETRO,1,7,64000,1235
VIC,NONMETRO,1,8,64000,1348
VIC,NONMETRO,1,9,64000,1461
VIC,NONMETRO,1,10,64000,1573
VIC,NONMETRO,1,0,77000,513
VIC,NONMETRO,1,1,77000,619
VIC,NONMETRO,1,2,77000,732
VIC,NONMETRO,1,3,77000,844
VIC,NONMETRO,1,4,77000,957
VIC,NONMETRO,1,5,77000,1069
VIC,NONMETRO,1,6,77000,1181
VIC,NONMETRO,1,7,77000,1294
VIC,NONMETRO,1,8,77000,1406
VIC,NONMETRO,1,9,77000,1519
VIC,NONMETRO,1,10,77000,1631
VIC,NONMETRO,1,0,103000,599
VIC,NONMETRO,1,1,103000,708
VIC,NONMETRO,1,2,103000,820
VIC,NONMETRO,1,3,103000,932
VIC,NONMETRO,1,4,103000,1044
VIC,NONMETRO,1,5,103000,1156
VIC,NONMETRO,1,6,103000,1268
VIC,NONMETRO,1,7,103000,1380
VIC,NONMETRO,1,8,103000,1492
VIC,NONMETRO,1,9,103000,1604
VIC,NONMETRO,1,10,103000,1716
VIC,NONMETRO,1,0,129000,674
VIC,NONMETRO,1,1,129000,784
VIC,NONMETRO,1,2,129000,896
VIC,NONMETRO,1,3,129000,1007
VIC,NONMETRO,1,4,129000,1119
VIC,NONMETRO,1,5,129000,1231
VIC,NONMETRO,1,6,129000,1342
VIC,NONMETRO,1,7,129000,1454
VIC,NONMETRO,1,8,129000,1566
VIC,NONMETRO,1,9,129000,1677
VIC,NONMETRO,1,10,129000,1789
VIC,NONMETRO,1,0,155000,755
VIC,NONMETRO,1,1,155000,867
VIC,NONMETRO,1,2,155000,978
VIC,NONMETRO,1,3,155000,1090
VIC,NONMETRO,1,4,155000,1201
VIC,NONMETRO,1,5,155000,1312
VIC,NONMETRO,1,6,155000,1423
VIC,NONMETRO,1,7,155000,1535
VIC,NONMETRO,1,8,155000,1646
VIC,NONMETRO,1,9,155000,1757
VIC,NONMETRO,1,10,155000,1869
VIC,NONMETRO,1,0,180000,803
VIC,NONMETRO,1,1,180000,915
VIC,NONMETRO,1,2,180000,1026
VIC,NONMETRO,1,3,180000,1137
VIC,NONMETRO,1,4,180000,1248
VIC,NONMETRO,1,5,180000,1360
VIC,NONMETRO,1,6,180000,1471
VIC,NONMETRO,1,7,180000,1582
VIC,NONMETRO,1,8,180000,1693
VIC,NONMETRO,1,9,180000,1804
VIC,NONMETRO,1,10,180000,1915
VIC,NONMETRO,1,0,206000,867
VIC,NONMETRO,1,1,206000,981
VIC,NONMETRO,1,2,206000,1092
VIC,NONMETRO,1,3,206000,1203
VIC,NONMETRO,1,4,206000,1314
VIC,NONMETRO,1,5,206000,1424
VIC,NONMETRO,1,6,206000,1535
VIC,NONMETRO,1,7,206000,1646
VIC,NONMETRO,1,8,206000,1757
VIC,NONMETRO,1,9,206000,1867
VIC,NONMETRO,1,10,206000,1978
VIC,NONMETRO,1,0,258000,981
VIC,NONMETRO,1,1,258000,1097
VIC,NONMETRO,1,2,258000,1207
VIC,NONMETRO,1,3,258000,1318
VIC,NONMETRO,1,4,258000,1428
VIC,NONMETRO,1,5,258000,1538
VIC,NONMETRO,1,6,258000,1648
VIC,NONMETRO,1,7,258000,1759
VIC,NONMETRO,1,8,258000,1869
VIC,NONMETRO,1,9,258000,1979
VIC,NONMETRO,1,10,258000,2089
VIC,NONMETRO,1,0,322000,1151
VIC,NONMETRO,1,1,322000,1271
VIC,NONMETRO,1,2,322000,1380
VIC,NONMETRO,1,3,322000,1490
VIC,NONMETRO,1,4,322000,1599
VIC,NONMETRO,1,5,322000,1709
VIC,NONMETRO,1,6,322000,1818
VIC,NONMETRO,1,7,322000,1928
VIC,NONMETRO,1,8,322000,2037
VIC,NONMETRO,1,9,322000,2146
VIC,NONMETRO,1,10,322000,2256
VIC,NONMETRO,1,0,386000,1172
VIC,NONMETRO,1,1,386000,1293
VIC,NONMETRO,1,2,386000,1402
VIC,NONMETRO,1,3,386000,1511
VIC,NONMETRO,1,4,386000,1621
VIC,NONMETRO,1,5,386000,1730
VIC,NONMETRO,1,6,386000,1839
VIC,NONMETRO,1,7,386000,1949
VIC,NONMETRO,1,8,386000,2058
VIC,NONMETRO,1,9,386000,2167
VIC,NONMETRO,1,10,386000,2277
VIC,NONMETRO,1,0,644000,1172
VIC,NONMETRO,1,1,644000,1293
VIC,NONMETRO,1,2,644000,1402
VIC,NONMETRO,1,3,644000,1511
VIC,NONMETRO,1,4,644000,1621
VIC,NONMETRO,1,5,644000,1730
VIC,NONMETRO,1,6,644000,1839
VIC,NONMETRO,1,7,644000,1949
VIC,NONMETRO,1,8,644000,2058
VIC,NONMETRO,1,9,644000,2167
VIC,NONMETRO,1,10,644000,2277
VIC,NONMETRO,2,0,0,643
VIC,NONMETRO,2,1,0,736
VIC,NONMETRO,2,2,0,816
VIC,NONMETRO,2,3,0,912
VIC,NONMETRO,2,4,0,1008
VIC,NONMETRO,2,5,0,1104
VIC,NONMETRO,2,6,0,1200
VIC,NONMETRO,2,7,0,1296
VIC,NONMETRO,2,8,0,1392
VIC,NONMETRO,2,9,0,1488
VIC,NONMETRO,2,10,0,1584
VIC,NONMETRO,2,0,26000,643
VIC,NONMETRO,2,1,26000,736
VIC,NONMETRO,2,2,26000,816
VIC,NONMETRO,2,3,26000,912
VIC,NONMETRO,2,4,26000,1008
VIC,NONMETRO,2,5,26000,1104
VIC,NONMETRO,2,6,26000,1200
VIC,NONMETRO,2,7,26000,1296
VIC,NONMETRO,2,8,26000,1392
VIC,NONMETRO,2,9,26000,1488
VIC,NONMETRO,2,10,26000,1584
VIC,NONMETRO,2,0,39000,657
VIC,NONMETRO,2,1,39000,736
VIC,NONMETRO,2,2,39000,816
VIC,NONMETRO,2,3,39000,912
VIC,NONMETRO,2,4,39000,1008
VIC,NONMETRO,2,5,39000,1104
VIC,NONMETRO,2,6,39000,1200
VIC,NONMETRO,2,7,39000,1296
VIC,NONMETRO,2,8,39000,1392
VIC,NONMETRO,2,9,39000,1488
VIC,NONMETRO,2,10,39000,1584
VIC,NONMETRO,2,0,52000,685
VIC,NONMETRO,2,1,52000,765
VIC,NONMETRO,2,2,52000,845
VIC,NONMETRO,2,3,52000,912
VIC,NONMETRO,2,4,52000,980
VIC,NONMETRO,2,5,52000,1048
VIC,NONMETRO,2,6,52000,1116
VIC,NONMETRO,2,7,52000,1183
VIC,NONMETRO,2,8,52000,1251
VIC,NONMETRO,2,9,52000,1319
VIC,NONMETRO,2,10,52000,1386
VIC,NONMETRO,2,0,64000,725
VIC,NONMETRO,2,1,64000,804
VIC,NONMETRO,2,2,64000,884
VIC,NONMETRO,2,3,64000,952
VIC,NONMETRO,2,4,64000,1019
VIC,NONMETRO,2,5,64000,1087
VIC,NONMETRO,2,6,64000,1155
VIC,NONMETRO,2,7,64000,1222
VIC,NONMETRO,2,8,64000,1290
VIC,NONMETRO,2,9,64000,1357
VIC,NONMETRO,2,10,64000,1425
VIC,NONMETRO,2,0,77000,784
VIC,NONMETRO,2,1,77000,863
VIC,NONMETRO,2,2,77000,944
VIC,NONMETRO,2,3,77000,1011
VIC,NONMETRO,2,4,77000,1078
VIC,NONMETRO,2,5,77000,1146
VIC,NONMETRO,2,6,77000,1213
VIC,NONMETRO,2,7,77000,1280
VIC,NONMETRO,2,8,77000,1348
VIC,NONMETRO,2,9,77000,1415
VIC,NONMETRO,2,10,77000,1482
VIC,NONMETRO,2,0,103000,871
VIC,NONMETRO,2,1,103000,950
VIC,NONMETRO,2,2,103000,1031
VIC,NONMETRO,2,3,103000,1098
VIC,NONMETRO,2,4,103000,1165
VIC,NONMETRO,2,5,103000,1232
VIC,NONMETRO,2,6,103000,1299
VIC,NONMETRO,2,7,103000,1366
VIC,NONMETRO,2,8,103000,1433
VIC,NONMETRO,2,9,103000,1500
VIC,NONMETRO,2,10,103000,1567
VIC,NONMETRO,2,0,129000,946
VIC,NONMETRO,2,1,129000,1024
VIC,NONMETRO,2,2,129000,1106
VIC,NONMETRO,2,3,129000,1173
VIC,NONMETRO,2,4,129000,1239
VIC,NONMETRO,2,5,129000,1306
VIC,NONMETRO,2,6,129000,1373
VIC,NONMETRO,2,7,129000,1439
VIC,NONMETRO,2,8,129000,1506
VIC,NONMETRO,2,9,129000,1573
VIC,NONMETRO,2,10,129000,1639
VIC,NONMETRO,2,0,155000,1027
VIC,NONMETRO,2,1,155000,1105
VIC,NONMETRO,2,2,155000,1187
VIC,NONMETRO,2,3,155000,1254
VIC,NONMETRO,2,4,155000,1320
VIC,NONMETRO,2,5,155000,1387
VIC,NONMETRO,2,6,155000,1453
VIC,NONMETRO,2,7,155000,1519
VIC,NONMETRO,2,8,155000,1586
VIC,NONMETRO,2,9,155000,1652
VIC,NONMETRO,2,10,155000,1718
VIC,NONMETRO,2,0,180000,1074
VIC,NONMETRO,2,1,180000,1152
VIC,NONMETRO,2,2,180000,1235
VIC,NONMETRO,2,3,180000,1301
VIC,NONMETRO,2,4,180000,1367
VIC,NONMETRO,2,5,180000,1433
VIC,NONMETRO,2,6,180000,1500
VIC,NONMETRO,2,7,180000,1566
VIC,NONMETRO,2,8,180000,1632
VIC,NONMETRO,2,9,180000,1698
VIC,NONMETRO,2,10,180000,1764
VIC,NONMETRO,2,0,206000,1139
VIC,NONMETRO,2,1,206000,1217
VIC,NONMETRO,2,2,206000,1300
VIC,NONMETRO,2,3,206000,1366
VIC,NONMETRO,2,4,206000,1432
VIC,NONMETRO,2,5,206000,1498
VIC,NONMETRO,2,6,206000,1564
VIC,NONMETRO,2,7,206000,1630
VIC,NONMETRO,2,8,206000,1696
VIC,NONMETRO,2,9,206000,1762
VIC,NONMETRO,2,10,206000,1827
VIC,NONMETRO,2,0,258000,1252
VIC,NONMETRO,2,1,258000,1330
VIC,NONMETRO,2,2,258000,1414
VIC,NONMETRO,2,3,258000,1479
VIC,NONMETRO,2,4,258000,1545
VIC,NONMETRO,2,5,258000,1610
VIC,NONMETRO,2,6,258000,1676
VIC,NONMETRO,2,7,258000,1741
VIC,NONMETRO,2,8,258000,1807
VIC,NONMETRO,2,9,258000,1872
VIC,NONMETRO,2,10,258000,1938
VIC,NONMETRO,2,0,322000,1423
VIC,NONMETRO,2,1,322000,1500
VIC,NONMETRO,2,2,322000,1585
VIC,NONMETRO,2,3,322000,1650
VIC,NONMETRO,2,4,322000,1715
VIC,NONMETRO,2,5,322000,1779
VIC,NONMETRO,2,6,322000,1844
VIC,NONMETRO,2,7,322000,1909
VIC,NONMETRO,2,8,322000,1974
VIC,NONMETRO,2,9,322000,2039
VIC,NONMETRO,2,10,322000,2104
VIC,NONMETRO,2,0,386000,1444
VIC,NONMETRO,2,1,386000,1521
VIC,NONMETRO,2,2,386000,1606
VIC,NONMETRO,2,3,386000,1671
VIC,NONMETRO,2,4,386000,1736
VIC,NONMETRO,2,5,386000,1800
VIC,NONMETRO,2,6,386000,1865
VIC,NONMETRO,2,7,386000,1930
VIC,NONMETRO,2,8,386000,1995
VIC,NONMETRO,2,9,386000,2059
VIC,NONMETRO,2,10,386000,2124
VIC,NONMETRO,2,0,644000,1444
VIC,NONMETRO,2,1,644000,1521
VIC,NONMETRO,2,2,644000,1606
VIC,NONMETRO,2,3,644000,1671
VIC,NONMETRO,2,4,644000,1736
VIC,NONMETRO,2,5,644000,1800
VIC,NONMETRO,2,6,644000,1865
VIC,NONMETRO,2,7,644000,1930
VIC,NONMETRO,2,8,644000,1995
VIC,NONMETRO,2,9,644000,2059
VIC,NONMETRO,2,10,644000,2124
QLD,METRO,1,0,0,261
QLD,METRO,1,1,0,379
QLD,METRO,1,2,0,493
QLD,METRO,1,3,0,621
QLD,METRO,1,4,0,749
QLD,METRO,1,5,0,877
QLD,METRO,1,6,0,1006
QLD,METRO,1,7,0,1134
QLD,METRO,1,8,0,1262
QLD,METRO,1,9,0,1390
QLD,METRO,1,10,0,1518
QLD,METRO,1,0,26000,277
QLD,METRO,1,1,26000,379
QLD,METRO,1,2,26000,493
QLD,METRO,1,3,26000,621
QLD,METRO,1,4,26000,749
QLD,METRO,1,5,26000,877
QLD,METRO,1,6,26000,1006
QLD,METRO,1,7,26000,1134
QLD,METRO,1,8,26000,1262
QLD,METRO,1,9,26000,1390
QLD,METRO,1,10,26000,1518
QLD,METRO,1,0,39000,292
QLD,METRO,1,1,39000,394
QLD,METRO,1,2,39000,507
QLD,METRO,1,3,39000,621
QLD,METRO,1,4,39000,734
QLD,METRO,1,5,39000,848
QLD,METRO,1,6,39000,961
QLD,METRO,1,7,39000,1075
QLD,METRO,1,8,39000,1188
QLD,METRO,1,9,39000,1302
QLD,METRO,1,10,39000,1415
QLD,METRO,1,0,52000,320
QLD,METRO,1,1,52000,423
QLD,METRO,1,2,52000,536
QLD,METRO,1,3,52000,649
QLD,METRO,1,4,52000,763
QLD,METRO,1,5,52000,876
QLD,METRO,1,6,52000,989
QLD,METRO,1,7,52000,1103
QLD,METRO,1,8,52000,1216
QLD,METRO,1,9,52000,1329
QLD,METRO,1,10,52000,1443
QLD,METRO,1,0,64000,359
QLD,METRO,1,1,64000,463
QLD,METRO,1,2,64000,576
QLD,METRO,1,3,64000,689
QLD,METRO,1,4,64000,802
QLD,METRO,1,5,64000,916
QLD,METRO,1,6,64000,1029
QLD,METRO,1,7,64000,1142
QLD,METRO,1,8,64000,1255
QLD,METRO,1,9,64000,1368
QLD,METRO,1,10,64000,1481
QLD,METRO,1,0,77000,419
QLD,METRO,1,1,77000,523
QLD,METRO,1,2,77000,636
QLD,METRO,1,3,77000,749
QLD,METRO,1,4,77000,862
QLD,METRO,1,5,77000,975
QLD,METRO,1,6,77000,1088
QLD,METRO,1,7,77000,1201
QLD,METRO,1,8,77000,1313
QLD,METRO,1,9,77000,1426
QLD,METRO,1,10,77000,1539
QLD,METRO,1,0,103000,505
QLD,METRO,1,1,103000,612
QLD,METRO,1,2,103000,725
QLD,METRO,1,3,103000,837
QLD,METRO,1,4,103000,949
QLD,METRO,1,5,103000,1062
QLD,METRO,1,6,103000,1174
QLD,METRO,1,7,103000,1287
QLD,METRO,1,8,103000,1399
QLD,METRO,1,9,103000,1512
QLD,METRO,1,10,103000,1624
QLD,METRO,1,0,129000,580
QLD,METRO,1,1,129000,688
QLD,METRO,1,2,129000,800
QLD,METRO,1,3,129000,912
QLD,METRO,1,4,129000,1025
QLD,METRO,1,5,129000,1137
QLD,METRO,1,6,129000,1249
QLD,METRO,1,7,129000,1361
QLD,METRO,1,8,129000,1473
QLD,METRO,1,9,129000,1585
QLD,METRO,1,10,129000,1697
QLD,METRO,1,0,155000,661
QLD,METRO,1,1,155000,771
QLD,METRO,1,2,155000,883
QLD,METRO,1,3,155000,994
QLD,METRO,1,4,155000,1106
QLD,METRO,1,5,155000,1218
QLD,METRO,1,6,155000,1330
QLD,METRO,1,7,155000,1441
QLD,METRO,1,8,155000,1553
QLD,METRO,1,9,155000,1665
QLD,METRO,1,10,155000,1777
QLD,METRO,1,0,180000,709
QLD,METRO,1,1,180000,819
QLD,METRO,1,2,180000,931
QLD,METRO,1,3,180000,1042
QLD,METRO,1,4,180000,1154
QLD,METRO,1,5,180000,1265
QLD,METRO,1,6,180000,1377
QLD,METRO,1,7,180000,1488
QLD,METRO,1,8,180000,1600
QLD,METRO,1,9,180000,1711
QLD,METRO,1,10,180000,1823
QLD,METRO,1,0,206000,773
QLD,METRO,1,1,206000,885
QLD,METRO,1,2,206000,997
QLD,METRO,1,3,206000,1108
QLD,METRO,1,4,206000,1219
QLD,METRO,1,5,206000,1330
QLD,METRO,1,6,206000,1441
QLD,METRO,1,7,206000,1553
QLD,METRO,1,8,206000,1664
QLD,METRO,1,9,206000,1775
QLD,METRO,1,10,206000,1886
QLD,METRO,1,0,258000,887
QLD,METRO,1,1,258000,1001
QLD,METRO,1,2,258000,1112
QLD,METRO,1,3,258000,1223
QLD,METRO,1,4,258000,1333
QLD,METRO,1,5,258000,1444
QLD,METRO,1,6,258000,1555
QLD,METRO,1,7,258000,1665
QLD,METRO,1,8,258000,1776
QLD,METRO,1,9,258000,1887
QLD,METRO,1,10,258000,1997
QLD,METRO,1,0,322000,1057
QLD,METRO,1,1,322000,1175
QLD,METRO,1,2,322000,1285
QLD,METRO,1,3,322000,1395
QLD,METRO,1,4,322000,1505
QLD,METRO,1,5,322000,1615
QLD,METRO,1,6,322000,1724
QLD,METRO,1,7,322000,1834
QLD,METRO,1,8,322000,1944
QLD,METRO,1,9,322000,2054
QLD,METRO,1,10,322000,2164
QLD,METRO,1,0,386000,1078
QLD,METRO,1,1,386000,1197
QLD,METRO,1,2,386000,1306
QLD,METRO,1,3,386000,1416
